identifier,filename,clipId,start,end
ATMA,split_28_2020-06-03_05_41_22.wav,28,1254775,1302775
ATMA,split_29_2020-06-03_05_41_22.wav,29,1316994,1364994
ATMA,split_30_2020-06-03_05_41_22.wav,30,1367689,1415689
ATMA,split_31_2020-06-03_05_41_22.wav,31,1427454,1475454
ATMA,split_32_2020-06-03_05_41_22.wav,32,1485417,1533417
ATMA,split_33_2020-06-03_05_41_22.wav,33,1551330,1599330
ATMA,split_34_2020-06-03_05_41_22.wav,34,1580410,1628410
ATMA,split_35_2020-06-03_05_41_22.wav,35,1618366,1666366
ATMA,split_36_2020-06-03_05_41_22.wav,36,1687651,1735651
ATMA,split_37_2020-06-03_05_41_22.wav,37,1708873,1756873
ATMA,split_38_2020-06-03_05_41_22.wav,38,1735287,1783287
ATMA,split_39_2020-06-03_05_41_22.wav,39,1749721,1797721
ATMA,split_40_2020-06-03_05_41_22.wav,40,1803624,1851624
ATMA,split_41_2020-06-03_05_41_22.wav,41,1820354,1868354
ATMA,split_42_2020-06-03_05_41_22.wav,42,1864128,1912128
ATMA,split_43_2020-06-03_05_41_22.wav,43,1897946,1945946
ATMA,split_44_2020-06-03_05_41_22.wav,44,1981066,2029066
ATMA,split_45_2020-06-03_05_41_22.wav,45,2044267,2092267
ATMA,split_0_2020-06-03_05_41_41.wav,0,11334,59334
ATMA,split_1_2020-06-03_05_41_41.wav,1,33218,81218
ATMA,split_2_2020-06-03_05_41_41.wav,2,189551,237551
ATMA,split_3_2020-06-03_05_41_41.wav,3,230706,278706
ATMA,split_4_2020-06-03_05_41_41.wav,4,280632,328632
ATMA,split_5_2020-06-03_05_41_41.wav,5,349831,397831
ATMA,split_6_2020-06-03_05_41_41.wav,6,454830,502830
ATMA,split_7_2020-06-03_05_41_41.wav,7,504830,552830
ATMA,split_8_2020-06-03_05_41_41.wav,8,577028,625028
ATMA,split_9_2020-06-03_05_41_41.wav,9,617783,665783
ATMA,split_10_2020-06-03_05_41_41.wav,10,688954,736954
ATMA,split_11_2020-06-03_05_41_41.wav,11,719365,767365
ATMA,split_12_2020-06-03_05_41_41.wav,12,812986,860986
ATMA,split_13_2020-06-03_05_41_41.wav,13,868870,916870
ATMA,split_14_2020-06-03_05_41_41.wav,14,888085,936085
ATMA,split_15_2020-06-03_05_41_41.wav,15,967458,1015458
ATMA,split_16_2020-06-03_05_41_41.wav,16,1010648,1058648
ATMA,split_17_2020-06-03_05_41_41.wav,17,1032119,1080119
ATMA,split_18_2020-06-03_05_41_41.wav,18,1048758,1096758
ATMA,split_19_2020-06-03_05_41_41.wav,19,1060694,1108694
ATMA,split_20_2020-06-03_05_41_41.wav,20,1118927,1166927
ATMA,split_21_2020-06-03_05_41_41.wav,21,1163079,1211079
ATMA,split_22_2020-06-03_05_41_41.wav,22,1197311,1245311
ATMA,split_23_2020-06-03_05_41_41.wav,23,1290350,1338350
ATMA,split_24_2020-06-03_05_41_41.wav,24,1343278,1391278
ATMA,split_25_2020-06-03_05_41_41.wav,25,1385019,1433019
ATMA,split_26_2020-06-03_05_41_41.wav,26,1412957,1460957
ATMA,split_27_2020-06-03_05_41_41.wav,27,1478848,1526848
ATMA,split_28_2020-06-03_05_41_41.wav,28,1598295,1646295
ATMA,split_29_2020-06-03_05_41_41.wav,29,1605116,1653116
ATMA,split_30_2020-06-03_05_41_41.wav,30,1659930,1707930
ATMA,split_31_2020-06-03_05_41_41.wav,31,1705689,1753689
ATMA,split_32_2020-06-03_05_41_41.wav,32,1785328,1833328
ATMA,split_33_2020-06-03_05_41_41.wav,33,1862317,1910317
ATMA,split_34_2020-06-03_05_41_41.wav,34,1917124,1965124
ATMA,split_35_2020-06-03_05_41_41.wav,35,1989134,2037134
ATMA,split_36_2020-06-03_05_41_41.wav,36,2009724,2057724
ATMA,split_37_2020-06-03_05_41_41.wav,37,2112923,2160923
ATMA,split_38_2020-06-03_05_41_41.wav,38,2137251,2185251
ATMA,split_39_2020-06-03_05_41_41.wav,39,2251458,2299458
ATMA,split_40_2020-06-03_05_41_41.wav,40,2282030,2330030
ATMA,split_41_2020-06-03_05_41_41.wav,41,2320815,2368815
ATMA,split_42_2020-06-03_05_41_41.wav,42,2401015,2449015
ATMA,split_0_2020-06-03_05_42_02.wav,0,5173,53173
ATMA,split_1_2020-06-03_05_42_02.wav,1,58315,106315
ATMA,split_2_2020-06-03_05_42_02.wav,2,73224,121224
ATMA,split_3_2020-06-03_05_42_02.wav,3,134778,182778
ATMA,split_4_2020-06-03_05_42_02.wav,4,191165,239165
ATMA,split_5_2020-06-03_05_42_02.wav,5,229589,277589
ATMA,split_6_2020-06-03_05_42_02.wav,6,243180,291180
ATMA,split_7_2020-06-03_05_42_02.wav,7,275162,323162
ATMA,split_8_2020-06-03_05_42_02.wav,8,316231,364231
ATMA,split_9_2020-06-03_05_42_02.wav,9,391760,439760
ATMA,split_10_2020-06-03_05_42_02.wav,10,441024,489024
ATMA,split_11_2020-06-03_05_42_02.wav,11,511754,559754
ATMA,split_12_2020-06-03_05_42_02.wav,12,556608,604608
ATMA,split_13_2020-06-03_05_42_02.wav,13,625044,673044
ATMA,split_14_2020-06-03_05_42_02.wav,14,663490,711490
ATMA,split_15_2020-06-03_05_42_02.wav,15,830087,878087
ATMA,split_16_2020-06-03_05_42_02.wav,16,882580,930580
ATMA,split_17_2020-06-03_05_42_02.wav,17,960469,1008469
ATMA,split_18_2020-06-03_05_42_02.wav,18,999751,1047751
ATMA,split_19_2020-06-03_05_42_02.wav,19,1039559,1087559
ATMA,split_20_2020-06-03_05_42_02.wav,20,1082536,1130536
ATMA,split_21_2020-06-03_05_42_02.wav,21,1108396,1156396
ATMA,split_22_2020-06-03_05_42_02.wav,22,1188551,1236551
ATMA,split_23_2020-06-03_05_42_02.wav,23,1253172,1301172
ATMA,split_24_2020-06-03_05_42_02.wav,24,1340809,1388809
ATMA,split_25_2020-06-03_05_42_02.wav,25,1349703,1397703
ATMA,split_26_2020-06-03_05_42_02.wav,26,1440208,1488208
ATMA,split_27_2020-06-03_05_42_02.wav,27,1486781,1534781
ATMA,split_28_2020-06-03_05_42_02.wav,28,1531422,1579422
ATMA,split_29_2020-06-03_05_42_02.wav,29,1555788,1603788
ATMA,split_30_2020-06-03_05_42_02.wav,30,1569433,1617433
ATMA,split_31_2020-06-03_05_42_02.wav,31,1612501,1660501
ATMA,split_32_2020-06-03_05_42_02.wav,32,1649168,1697168
ATMA,split_33_2020-06-03_05_42_02.wav,33,1696559,1744559
ATMA,split_34_2020-06-03_05_42_02.wav,34,1732503,1780503
ATMA,split_35_2020-06-03_05_42_02.wav,35,1754351,1802351
ATMA,split_36_2020-06-03_05_42_02.wav,36,1794402,1842402
ATMA,split_37_2020-06-03_05_42_02.wav,37,1842463,1890463
ATMA,split_38_2020-06-03_05_42_02.wav,38,1903874,1951874
ATMA,split_39_2020-06-03_05_42_02.wav,39,1973417,2021417
ATMA,split_40_2020-06-03_05_42_02.wav,40,2028936,2076936
ATMA,split_41_2020-06-03_05_42_02.wav,41,2086695,2134695
HELR,split_0_2020-06-03_04_07_02.wav,0,36742,84742
HELR,split_1_2020-06-03_04_07_02.wav,1,61786,109786
HELR,split_2_2020-06-03_04_07_02.wav,2,110522,158522
HELR,split_3_2020-06-03_04_07_02.wav,3,174518,222518
HELR,split_4_2020-06-03_04_07_02.wav,4,224884,272884
HELR,split_5_2020-06-03_04_07_02.wav,5,246463,294463
HELR,split_6_2020-06-03_04_07_02.wav,6,252921,300921
HELR,split_7_2020-06-03_04_07_02.wav,7,299398,347398
HELR,split_8_2020-06-03_04_07_02.wav,8,322526,370526
HELR,split_9_2020-06-03_04_07_02.wav,9,375707,423707
HELR,split_10_2020-06-03_04_07_02.wav,10,391124,439124
HELR,split_11_2020-06-03_04_07_02.wav,11,411361,459361
HELR,split_12_2020-06-03_04_07_02.wav,12,436084,484084
HELR,split_13_2020-06-03_04_07_02.wav,13,459648,507648
HELR,split_14_2020-06-03_04_07_02.wav,14,510422,558422
HELR,split_15_2020-06-03_04_07_02.wav,15,528184,576184
HELR,split_16_2020-06-03_04_07_02.wav,16,558356,606356
HELR,split_17_2020-06-03_04_07_02.wav,17,627063,675063
HELR,split_18_2020-06-03_04_07_02.wav,18,681734,729734
HELR,split_19_2020-06-03_04_07_02.wav,19,736701,784701
HELR,split_20_2020-06-03_04_07_02.wav,20,756609,804609
HELR,split_21_2020-06-03_04_07_02.wav,21,778463,826463
HELR,split_22_2020-06-03_04_07_02.wav,22,800554,848554
HELR,split_23_2020-06-03_04_07_02.wav,23,828005,876005
HELR,split_24_2020-06-03_04_07_02.wav,24,882829,930829
HELR,split_25_2020-06-03_04_07_02.wav,25,894802,942802
HELR,split_26_2020-06-03_04_07_02.wav,26,933956,981956
HELR,split_27_2020-06-03_04_07_02.wav,27,947569,995569
HELR,split_28_2020-06-03_04_07_02.wav,28,986570,1034570
HELR,split_29_2020-06-03_04_07_02.wav,29,1004059,1052059
HELR,split_30_2020-06-03_04_07_02.wav,30,1022908,1070908
HELR,split_31_2020-06-03_04_07_02.wav,31,1034677,1082677
HELR,split_32_2020-06-03_04_07_02.wav,32,1066315,1114315
HELR,split_33_2020-06-03_04_07_02.wav,33,1078126,1126126
HELR,split_34_2020-06-03_04_07_02.wav,34,1097268,1145268
HELR,split_35_2020-06-03_04_07_02.wav,35,1147836,1195836
HELR,split_36_2020-06-03_04_07_02.wav,36,1183538,1231538
HELR,split_37_2020-06-03_04_07_02.wav,37,1192886,1240886
HELR,split_38_2020-06-03_04_07_02.wav,38,1228490,1276490
HELR,split_39_2020-06-03_04_07_02.wav,39,1262851,1310851
HELR,split_40_2020-06-03_04_07_02.wav,40,1290529,1338529
HELR,split_41_2020-06-03_04_07_02.wav,41,1338556,1386556
HELR,split_42_2020-06-03_04_07_02.wav,42,1348707,1396707
HELR,split_43_2020-06-03_04_07_02.wav,43,1398614,1446614
HELR,split_44_2020-06-03_04_07_02.wav,44,1424496,1472496
HELR,split_45_2020-06-03_04_07_02.wav,45,1447678,1495678
HELR,split_46_2020-06-03_04_07_02.wav,46,1481744,1529744
HELR,split_47_2020-06-03_04_07_02.wav,47,1499029,1547029
HELR,split_48_2020-06-03_04_07_02.wav,48,1509757,1557757
HELR,split_49_2020-06-03_04_07_02.wav,49,1557361,1605361
HELR,split_50_2020-06-03_04_07_02.wav,50,1593479,1641479
HELR,split_51_2020-06-03_04_07_02.wav,51,1617640,1665640
HELR,split_52_2020-06-03_04_07_02.wav,52,1657229,1705229
HELR,split_53_2020-06-03_04_07_02.wav,53,1673017,1721017
HELR,split_54_2020-06-03_04_07_02.wav,54,1693870,1741870
HELR,split_55_2020-06-03_04_07_02.wav,55,1712730,1760730
HELR,split_56_2020-06-03_04_07_02.wav,56,1830884,1878884
HELR,split_57_2020-06-03_04_07_02.wav,57,1873697,1921697
HELR,split_58_2020-06-03_04_07_02.wav,58,1889968,1937968
HELR,split_59_2020-06-03_04_07_02.wav,59,1931541,1979541
HELR,split_60_2020-06-03_04_07_02.wav,60,1941893,1989893
HELR,split_61_2020-06-03_04_07_02.wav,61,1965462,2013462
HELR,split_62_2020-06-03_04_07_02.wav,62,1992473,2040473
HELR,split_63_2020-06-03_04_07_02.wav,63,2005458,2053458
HELR,split_64_2020-06-03_04_07_02.wav,64,2067002,2115002
HELR,split_65_2020-06-03_04_07_02.wav,65,2078091,2126091
HELR,split_66_2020-06-03_04_07_02.wav,66,2098566,2146566
HELR,split_67_2020-06-03_04_07_02.wav,67,2123332,2171332
HELR,split_68_2020-06-03_04_07_02.wav,68,2152691,2200691
HELR,split_69_2020-06-03_04_07_02.wav,69,2191345,2239345
HELR,split_70_2020-06-03_04_07_02.wav,70,2224986,2272986
HELR,split_71_2020-06-03_04_07_02.wav,71,2251658,2299658
HELR,split_72_2020-06-03_04_07_02.wav,72,2271354,2319354
HELR,split_73_2020-06-03_04_07_02.wav,73,2277741,2325741
HELR,split_74_2020-06-03_04_07_02.wav,74,2333195,2381195
HELR,split_75_2020-06-03_04_07_02.wav,75,2347146,2395146
HELR,split_76_2020-06-03_04_07_02.wav,76,2377368,2425368
HELR,split_77_2020-06-03_04_07_02.wav,77,2413984,2461984
HELR,split_78_2020-06-03_04_07_02.wav,78,2441230,2489230
HELR,split_79_2020-06-03_04_07_02.wav,79,2464995,2512995
HELR,split_80_2020-06-03_04_07_02.wav,80,2492411,2540411
HELR,split_81_2020-06-03_04_07_02.wav,81,2509813,2557813
HELR,split_82_2020-06-03_04_07_02.wav,82,2536004,2584004
HELR,split_83_2020-06-03_04_07_02.wav,83,2554558,2602558
HELR,split_84_2020-06-03_04_07_02.wav,84,2587781,2635781
HELR,split_85_2020-06-03_04_07_02.wav,85,2605250,2653250
HELR,split_86_2020-06-03_04_07_02.wav,86,2650345,2698345
HELR,split_87_2020-06-03_04_07_02.wav,87,2682407,2730407
HELR,split_88_2020-06-03_04_07_02.wav,88,2698598,2746598
HELR,split_89_2020-06-03_04_07_02.wav,89,2725716,2773716
HELR,split_90_2020-06-03_04_07_02.wav,90,2737433,2785433
HELR,split_91_2020-06-03_04_07_02.wav,91,2776457,2824457
HELR,split_92_2020-06-03_04_07_02.wav,92,2807122,2855122
HELR,split_93_2020-06-03_04_07_02.wav,93,2834454,2882454
HELR,split_94_2020-06-03_04_07_02.wav,94,2858106,2906106
HELR,split_95_2020-06-03_04_07_02.wav,95,2899564,2947564
HELR,split_96_2020-06-03_04_07_02.wav,96,2948583,2996583
HELR,split_97_2020-06-03_04_07_02.wav,97,2988078,3036078
HELR,split_98_2020-06-03_04_07_02.wav,98,3025833,3073833
HELR,split_99_2020-06-03_04_07_02.wav,99,3086009,3134009
HELR,split_100_2020-06-03_04_07_02.wav,100,3108444,3156444
HELR,split_101_2020-06-03_04_07_02.wav,101,3169608,3217608
HELR,split_102_2020-06-03_04_07_02.wav,102,3184447,3232447
HELR,split_103_2020-06-03_04_07_02.wav,103,3217113,3265113
HELR,split_104_2020-06-03_04_07_02.wav,104,3241645,3289645
HELR,split_105_2020-06-03_04_07_02.wav,105,3272726,3320726
HELR,split_106_2020-06-03_04_07_02.wav,106,3297350,3345350
HELR,split_107_2020-06-03_04_07_02.wav,107,3384210,3432210
HELR,split_108_2020-06-03_04_07_02.wav,108,3433208,3481208
HELR,split_109_2020-06-03_04_07_02.wav,109,3462467,3510467
HELR,split_110_2020-06-03_04_07_02.wav,110,3495697,3543697
HELR,split_111_2020-06-03_04_07_02.wav,111,3517131,3565131
HELR,split_112_2020-06-03_04_07_02.wav,112,3543662,3591662
HELR,split_113_2020-06-03_04_07_02.wav,113,3575353,3623353
HELR,split_114_2020-06-03_04_07_02.wav,114,3634098,3682098
HELR,split_115_2020-06-03_04_07_02.wav,115,3660703,3708703
HELR,split_116_2020-06-03_04_07_02.wav,116,3685716,3733716
HELR,split_117_2020-06-03_04_07_02.wav,117,3749785,3797785
HELR,split_118_2020-06-03_04_07_02.wav,118,3795244,3843244
HELR,split_119_2020-06-03_04_07_02.wav,119,3826679,3874679
HELR,split_120_2020-06-03_04_07_02.wav,120,3841645,3889645
HELR,split_121_2020-06-03_04_07_02.wav,121,3883376,3931376
HELR,split_122_2020-06-03_04_07_02.wav,122,3894614,3942614
HELR,split_123_2020-06-03_04_07_02.wav,123,3934424,3982424
HELR,split_124_2020-06-03_04_07_02.wav,124,3952011,4000011
HELR,split_125_2020-06-03_04_07_02.wav,125,3992487,4040487
HELR,split_126_2020-06-03_04_07_02.wav,126,4022664,4070664
HELR,split_127_2020-06-03_04_07_02.wav,127,4038415,4086415
HELR,split_128_2020-06-03_04_07_02.wav,128,4078830,4126830
HELR,split_129_2020-06-03_04_07_02.wav,129,4115534,4163534
HELR,split_0_2020-06-03_04_08_12.wav,0,37235,85235
HELR,split_1_2020-06-03_04_08_12.wav,1,69947,117947
HELR,split_2_2020-06-03_04_08_12.wav,2,88499,136499
HELR,split_3_2020-06-03_04_08_12.wav,3,156842,204842
HELR,split_4_2020-06-03_04_08_12.wav,4,217672,265672
HELR,split_5_2020-06-03_04_08_12.wav,5,271475,319475
HELR,split_6_2020-06-03_04_08_12.wav,6,286687,334687
HELR,split_7_2020-06-03_04_08_12.wav,7,327222,375222
HELR,split_8_2020-06-03_04_08_12.wav,8,344860,392860
HELR,split_9_2020-06-03_04_08_12.wav,9,365472,413472
HELR,split_10_2020-06-03_04_08_12.wav,10,400652,448652
HELR,split_11_2020-06-03_04_08_12.wav,11,422994,470994
HELR,split_12_2020-06-03_04_08_12.wav,12,465854,513854
HELR,split_13_2020-06-03_04_08_12.wav,13,494356,542356
HELR,split_14_2020-06-03_04_08_12.wav,14,513461,561461
HELR,split_15_2020-06-03_04_08_12.wav,15,604019,652019
HELR,split_16_2020-06-03_04_08_12.wav,16,632552,680552
HELR,split_17_2020-06-03_04_08_12.wav,17,651238,699238
HELR,split_18_2020-06-03_04_08_12.wav,18,736327,784327
HELR,split_19_2020-06-03_04_08_12.wav,19,764096,812096
HELR,split_20_2020-06-03_04_08_12.wav,20,847950,895950
HELR,split_21_2020-06-03_04_08_12.wav,21,874029,922029
HELR,split_22_2020-06-03_04_08_12.wav,22,910828,958828
HELR,split_23_2020-06-03_04_08_12.wav,23,953228,1001228
HELR,split_24_2020-06-03_04_08_12.wav,24,981295,1029295
HELR,split_25_2020-06-03_04_08_12.wav,25,1021998,1069998
HELR,split_26_2020-06-03_04_08_12.wav,26,1048807,1096807
HELR,split_27_2020-06-03_04_08_12.wav,27,1087815,1135815
HELR,split_28_2020-06-03_04_08_12.wav,28,1149800,1197800
HELR,split_29_2020-06-03_04_08_12.wav,29,1180862,1228862
HELR,split_30_2020-06-03_04_08_12.wav,30,1280594,1328594
HELR,split_31_2020-06-03_04_08_12.wav,31,1290006,1338006
HELR,split_32_2020-06-03_04_08_12.wav,32,1324880,1372880
HELR,split_33_2020-06-03_04_08_12.wav,33,1341943,1389943
HELR,split_34_2020-06-03_04_08_12.wav,34,1358825,1406825
HELR,split_35_2020-06-03_04_08_12.wav,35,1392725,1440725
HELR,split_36_2020-06-03_04_08_12.wav,36,1425347,1473347
HELR,split_37_2020-06-03_04_08_12.wav,37,1439074,1487074
HELR,split_38_2020-06-03_04_08_12.wav,38,1456930,1504930
HELR,split_39_2020-06-03_04_08_12.wav,39,1516212,1564212
HELR,split_40_2020-06-03_04_08_12.wav,40,1546788,1594788
HELR,split_41_2020-06-03_04_08_12.wav,41,1576816,1624816
HELR,split_42_2020-06-03_04_08_12.wav,42,1594660,1642660
HELR,split_43_2020-06-03_04_08_12.wav,43,1655138,1703138
HELR,split_44_2020-06-03_04_08_12.wav,44,1687094,1735094
HELR,split_45_2020-06-03_04_08_12.wav,45,1715767,1763767
HELR,split_46_2020-06-03_04_08_12.wav,46,1738217,1786217
HELR,split_47_2020-06-03_04_08_12.wav,47,1779357,1827357
HELR,split_48_2020-06-03_04_08_12.wav,48,1798505,1846505
HELR,split_49_2020-06-03_04_08_12.wav,49,1821971,1869971
HELR,split_50_2020-06-03_04_08_12.wav,50,1865714,1913714
HELR,split_51_2020-06-03_04_08_12.wav,51,1885325,1933325
HELR,split_52_2020-06-03_04_08_12.wav,52,1939798,1987798
HELR,split_53_2020-06-03_04_08_12.wav,53,1987568,2035568
HELR,split_54_2020-06-03_04_08_12.wav,54,2021655,2069655
HELR,split_55_2020-06-03_04_08_12.wav,55,2073508,2121508
HELR,split_56_2020-06-03_04_08_12.wav,56,2084504,2132504
HELR,split_57_2020-06-03_04_08_12.wav,57,2134394,2182394
HELR,split_58_2020-06-03_04_08_12.wav,58,2170581,2218581
HELR,split_59_2020-06-03_04_08_12.wav,59,2193301,2241301
HELR,split_60_2020-06-03_04_08_12.wav,60,2213108,2261108
HELR,split_61_2020-06-03_04_08_12.wav,61,2230385,2278385
HELR,split_62_2020-06-03_04_08_12.wav,62,2255525,2303525
HELR,split_63_2020-06-03_04_08_12.wav,63,2267622,2315622
HELR,split_64_2020-06-03_04_08_12.wav,64,2330028,2378028
HELR,split_65_2020-06-03_04_08_12.wav,65,2339948,2387948
HELR,split_66_2020-06-03_04_08_12.wav,66,2355352,2403352
HELR,split_67_2020-06-03_04_08_12.wav,67,2403274,2451274
HELR,split_68_2020-06-03_04_08_12.wav,68,2458478,2506478
HELR,split_69_2020-06-03_04_08_12.wav,69,2482255,2530255
HELR,split_70_2020-06-03_04_08_12.wav,70,2512248,2560248
HELR,split_71_2020-06-03_04_08_12.wav,71,2537752,2585752
HELR,split_72_2020-06-03_04_08_12.wav,72,2609253,2657253
HELR,split_73_2020-06-03_04_08_12.wav,73,2646260,2694260
HELR,split_74_2020-06-03_04_08_12.wav,74,2666830,2714830
HELR,split_75_2020-06-03_04_08_12.wav,75,2681713,2729713
HELR,split_76_2020-06-03_04_08_12.wav,76,2694260,2742260
HELR,split_77_2020-06-03_04_08_12.wav,77,2714136,2762136
HELR,split_78_2020-06-03_04_08_12.wav,78,2742396,2790396
HELR,split_79_2020-06-03_04_08_12.wav,79,2830774,2878774
HELR,split_80_2020-06-03_04_08_12.wav,80,2855353,2903353
HELR,split_81_2020-06-03_04_08_12.wav,81,2873244,2921244
HELR,split_82_2020-06-03_04_08_12.wav,82,2907808,2955808
HELR,split_83_2020-06-03_04_08_12.wav,83,2937045,2985045
HELR,split_84_2020-06-03_04_08_12.wav,84,2954011,3002011
HELR,split_85_2020-06-03_04_08_12.wav,85,2981610,3029610
HELR,split_86_2020-06-03_04_08_12.wav,86,3001957,3049957
HELR,split_87_2020-06-03_04_08_12.wav,87,3032332,3080332
HELR,split_88_2020-06-03_04_08_12.wav,88,3034797,3082797
HELR,split_89_2020-06-03_04_08_12.wav,89,3081836,3129836
HELR,split_90_2020-06-03_04_08_12.wav,90,3147300,3195300
HELR,split_91_2020-06-03_04_08_12.wav,91,3175145,3223145
HELR,split_92_2020-06-03_04_08_12.wav,92,3191313,3239313
HELR,split_93_2020-06-03_04_08_12.wav,93,3218358,3266358
HELR,split_94_2020-06-03_04_08_12.wav,94,3249709,3297709
HELR,split_95_2020-06-03_04_08_12.wav,95,3337323,3385323
HELR,split_96_2020-06-03_04_08_12.wav,96,3399213,3447213
HELR,split_97_2020-06-03_04_08_12.wav,97,3439099,3487099
HELR,split_98_2020-06-03_04_08_12.wav,98,3471022,3519022
HELR,split_0_2020-06-03_04_19_24.wav,0,35927,83927
HELR,split_1_2020-06-03_04_19_24.wav,1,68213,116213
HELR,split_2_2020-06-03_04_19_24.wav,2,144807,192807
HELR,split_3_2020-06-03_04_19_24.wav,3,177040,225040
HELR,split_4_2020-06-03_04_19_24.wav,4,193736,241736
HELR,split_5_2020-06-03_04_19_24.wav,5,221169,269169
HELR,split_6_2020-06-03_04_19_24.wav,6,234046,282046
HELR,split_7_2020-06-03_04_19_24.wav,7,317273,365273
HELR,split_8_2020-06-03_04_19_24.wav,8,361595,409595
HELR,split_9_2020-06-03_04_19_24.wav,9,411993,459993
HELR,split_10_2020-06-03_04_19_24.wav,10,432348,480348
HELR,split_11_2020-06-03_04_19_24.wav,11,458471,506471
HELR,split_12_2020-06-03_04_19_24.wav,12,497879,545879
HELR,split_13_2020-06-03_04_19_24.wav,13,521521,569521
HELR,split_14_2020-06-03_04_19_24.wav,14,564455,612455
HELR,split_15_2020-06-03_04_19_24.wav,15,584479,632479
HELR,split_16_2020-06-03_04_19_24.wav,16,641846,689846
HELR,split_17_2020-06-03_04_19_24.wav,17,670803,718803
HELR,split_18_2020-06-03_04_19_24.wav,18,686747,734747
HELR,split_19_2020-06-03_04_19_24.wav,19,719640,767640
HELR,split_20_2020-06-03_04_19_24.wav,20,733070,781070
HELR,split_21_2020-06-03_04_19_24.wav,21,744524,792524
HELR,split_22_2020-06-03_04_19_24.wav,22,752401,800401
HELR,split_23_2020-06-03_04_19_24.wav,23,776380,824380
HELR,split_24_2020-06-03_04_19_24.wav,24,801011,849011
HELR,split_25_2020-06-03_04_19_24.wav,25,834243,882243
HELR,split_26_2020-06-03_04_19_24.wav,26,874494,922494
HELR,split_27_2020-06-03_04_19_24.wav,27,897821,945821
HELR,split_28_2020-06-03_04_19_24.wav,28,954840,1002840
HELR,split_29_2020-06-03_04_19_24.wav,29,993892,1041892
HELR,split_30_2020-06-03_04_19_24.wav,30,1020410,1068410
HELR,split_31_2020-06-03_04_19_24.wav,31,1032005,1080005
HELR,split_32_2020-06-03_04_19_24.wav,32,1078084,1126084
HELR,split_33_2020-06-03_04_19_24.wav,33,1123008,1171008
HELR,split_34_2020-06-03_04_19_24.wav,34,1128344,1176344
HELR,split_35_2020-06-03_04_19_24.wav,35,1208610,1256610
HELR,split_36_2020-06-03_04_19_24.wav,36,1217159,1265159
HELR,split_37_2020-06-03_04_19_24.wav,37,1250864,1298864
HELR,split_38_2020-06-03_04_19_24.wav,38,1305357,1353357
HELR,split_39_2020-06-03_04_19_24.wav,39,1325838,1373838
HELR,split_40_2020-06-03_04_19_24.wav,40,1379844,1427844
HELR,split_41_2020-06-03_04_19_24.wav,41,1408920,1456920
HELR,split_42_2020-06-03_04_19_24.wav,42,1419106,1467106
HELR,split_43_2020-06-03_04_19_24.wav,43,1435220,1483220
HELR,split_44_2020-06-03_04_19_24.wav,44,1506291,1554291
HELR,split_45_2020-06-03_04_19_24.wav,45,1534074,1582074
HELR,split_46_2020-06-03_04_19_24.wav,46,1559408,1607408
HELR,split_47_2020-06-03_04_19_24.wav,47,1609629,1657629
HELR,split_48_2020-06-03_04_19_24.wav,48,1642542,1690542
HELR,split_49_2020-06-03_04_19_24.wav,49,1660769,1708769
HELR,split_50_2020-06-03_04_19_24.wav,50,1705080,1753080
HELR,split_51_2020-06-03_04_19_24.wav,51,1765975,1813975
HELR,split_52_2020-06-03_04_19_24.wav,52,1774601,1822601
HELR,split_53_2020-06-03_04_19_24.wav,53,1830145,1878145
HELR,split_54_2020-06-03_04_19_24.wav,54,1866551,1914551
HELR,split_55_2020-06-03_04_19_24.wav,55,1890105,1938105
HELR,split_56_2020-06-03_04_19_24.wav,56,1905995,1953995
HELR,split_57_2020-06-03_04_19_24.wav,57,1929403,1977403
HELR,split_58_2020-06-03_04_19_24.wav,58,1962165,2010165
HELR,split_59_2020-06-03_04_19_24.wav,59,1972011,2020011
HELR,split_60_2020-06-03_04_19_24.wav,60,1986874,2034874
HELR,split_61_2020-06-03_04_19_24.wav,61,2014402,2062402
HELR,split_62_2020-06-03_04_19_24.wav,62,2048962,2096962
HELR,split_63_2020-06-03_04_19_24.wav,63,2081662,2129662
HELR,split_64_2020-06-03_04_19_24.wav,64,2125354,2173354
HELR,split_65_2020-06-03_04_19_24.wav,65,2132752,2180752
